,Id,protoform,DoT,DoS,DoF,class
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_22_-related features at medium level.",0.0,0.14333333333333334,0.263217879746612,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_22_-related features at high level.",0.0,0.14333333333333334,0.263217879746612,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_23_-related features at low level.",1.0,0.6866666666666666,0.685701653773705,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_23_-related features at medium level.",0.0,0.0,0.685701653773705,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_23_-related features at high level.",0.0,0.6233333333333333,0.685701653773705,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_23_-related features at low level.",1.0,0.07,0.03752691819879618,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_23_-related features at medium level.",0.0,0.0,0.03752691819879618,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_23_-related features at high level.",0.0,0.056666666666666664,0.03752691819879618,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_23_-related features at low level.",1.0,0.29,0.27343809469416536,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_23_-related features at medium level.",0.0,0.0,0.27343809469416536,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_23_-related features at high level.",0.0,0.2,0.27343809469416536,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_24_-related features at low level.",0.83041182302266,0.6533333333333333,0.6859857000580355,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_24_-related features at medium level.",0.0,0.0,0.6859857000580355,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_24_-related features at high level.",0.0,0.5666666666666667,0.6859857000580355,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_24_-related features at low level.",0.0,0.07666666666666666,0.0397619497695603,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_24_-related features at medium level.",0.0,0.0,0.0397619497695603,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_24_-related features at high level.",1.0,0.09333333333333334,0.0397619497695603,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_24_-related features at low level.",0.0,0.20333333333333334,0.2709190168390707,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_24_-related features at medium level.",0.0,0.0,0.2709190168390707,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_24_-related features at high level.",1.0,0.27,0.2709190168390707,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_25_-related features at low level.",0.1448403180107927,0.7066666666666667,0.6980671862883729,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_25_-related features at medium level.",0.0,0.49333333333333335,0.6980671862883729,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have audSpec_Rfilt_sma_compare_25_-related features at high level.",0.0,0.24333333333333335,0.6980671862883729,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_25_-related features at low level.",0.0,0.06,0.054028418471995736,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_25_-related features at medium level.",0.0,0.09666666666666666,0.054028418471995736,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_25_-related features at high level.",1.0,0.09666666666666666,0.054028418471995736,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_25_-related features at low level.",0.0,0.03333333333333333,0.24457106190629802,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_25_-related features at medium level.",0.0,0.10333333333333333,0.24457106190629802,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have audSpec_Rfilt_sma_compare_25_-related features at high level.",1.0,0.27,0.24457106190629802,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have pcm_fftMag_fband250-650_sma_compare-related features at low level.",1.0,0.9366666666666666,0.893661441490413,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have pcm_fftMag_fband250-650_sma_compare-related features at medium level.",0.0,0.0,0.893661441490413,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have pcm_fftMag_fband250-650_sma_compare-related features at high level.",0.0,0.81,0.893661441490413,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have pcm_fftMag_fband250-650_sma_compare-related features at low level.",1.0,0.9733333333333334,0.08295204437397267,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have pcm_fftMag_fband250-650_sma_compare-related features at medium level.",0.0,0.0,0.08295204437397267,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have pcm_fftMag_fband250-650_sma_compare-related features at high level.",0.0,0.84,0.08295204437397267,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have pcm_fftMag_fband250-650_sma_compare-related features at low level.",1.0,0.043333333333333335,0.020053180802281242,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have pcm_fftMag_fband250-650_sma_compare-related features at medium level.",0.0,0.0,0.020053180802281242,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have pcm_fftMag_fband250-650_sma_compare-related features at high level.",0.0,0.03666666666666667,0.020053180802281242,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have pcm_fftMag_fband1000-4000_sma_compare-related features at low level.",1.0,0.9466666666666667,0.9112609981706711,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have pcm_fftMag_fband1000-4000_sma_compare-related features at medium level.",0.0,0.0,0.9112609981706711,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have pcm_fftMag_fband1000-4000_sma_compare-related features at high level.",0.0,0.8,0.9112609981706711,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have pcm_fftMag_fband1000-4000_sma_compare-related features at low level.",1.0,0.98,0.07157444688543764,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have pcm_fftMag_fband1000-4000_sma_compare-related features at medium level.",0.0,0.0,0.07157444688543764,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have pcm_fftMag_fband1000-4000_sma_compare-related features at high level.",0.0,0.8333333333333334,0.07157444688543764,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have pcm_fftMag_fband1000-4000_sma_compare-related features at low level.",0.0,0.04,0.013831221610557722,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have pcm_fftMag_fband1000-4000_sma_compare-related features at medium level.",0.0,0.0,0.013831221610557722,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have pcm_fftMag_fband1000-4000_sma_compare-related features at high level.",1.0,0.04,0.013831221610557722,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have pcm_fftmag_spectralentropy_sma_compare-related features at low level.",1.0,0.32666666666666666,0.3052561203454742,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have pcm_fftmag_spectralentropy_sma_compare-related features at medium level.",0.0,0.25333333333333335,0.3052561203454742,2
2,2.0,"Among records that contribute against predicting 2 class, most of them have pcm_fftmag_spectralentropy_sma_compare-related features at high level.",0.0,0.25333333333333335,0.3052561203454742,2
3,3.0,"Among records that contribute around zero to predicting 2 class, most of them have pcm_fftmag_spectralentropy_sma_compare-related features at low level.",1.0,0.15,0.07191517388417744,2
4,4.0,"Among records that contribute around zero to predicting 2 class, most of them have pcm_fftmag_spectralentropy_sma_compare-related features at medium level.",0.0,0.15666666666666668,0.07191517388417744,2
5,5.0,"Among records that contribute around zero to predicting 2 class, most of them have pcm_fftmag_spectralentropy_sma_compare-related features at high level.",0.0,0.15666666666666668,0.07191517388417744,2
6,6.0,"Among records that contribute positively to predicting 2 class, most of them have pcm_fftmag_spectralentropy_sma_compare-related features at low level.",0.0,0.2833333333333333,0.6194953724370149,2
7,7.0,"Among records that contribute positively to predicting 2 class, most of them have pcm_fftmag_spectralentropy_sma_compare-related features at medium level.",0.0,0.47333333333333333,0.6194953724370149,2
8,8.0,"Among records that contribute positively to predicting 2 class, most of them have pcm_fftmag_spectralentropy_sma_compare-related features at high level.",1.0,0.64,0.6194953724370149,2
0,0.0,"Among records that contribute against predicting 2 class, most of them have pcm_fftmag_spectralvariance_sma_compare-related features at low level.",0.2186945793575213,0.4033333333333333,0.44064556855261267,2
1,1.0,"Among records that contribute against predicting 2 class, most of them have pcm_fftmag_spectralvariance_sma_compare-related features at medium level.",0.0,0.0,0.44064556855261267,2
